ts,tempC,humidity
2025-11-11T10:35:32.602733,24.10,34.00
2025-11-11T10:35:32.704447,24.10,34.00
2025-11-11T10:35:32.806097,24.10,34.00
2025-11-11T10:35:32.907877,24.10,34.00
2025-11-11T10:35:33.009883,24.10,34.00
2025-11-11T10:35:33.111716,24.10,34.00
2025-11-11T10:35:33.213364,24.10,34.00
2025-11-11T10:35:33.315756,24.10,34.00
2025-11-11T10:35:33.417743,24.10,34.00
2025-11-11T10:35:33.519732,24.10,34.00
2025-11-11T10:35:33.621762,24.10,34.00
2025-11-11T10:35:33.723996,24.10,34.00
2025-11-11T10:35:33.826305,24.10,34.00
2025-11-11T10:35:33.928844,24.10,34.00
2025-11-11T10:35:34.031145,24.10,34.00
2025-11-11T10:35:34.132762,24.10,34.00
2025-11-11T10:35:34.234692,24.10,34.00
2025-11-11T10:35:34.336649,24.10,34.00
2025-11-11T10:35:34.438317,24.10,34.00
2025-11-11T10:35:34.540267,24.10,34.00
2025-11-11T10:35:34.641804,24.10,34.00
2025-11-11T10:35:34.744271,24.10,34.00
2025-11-11T10:35:34.845733,24.10,34.00
2025-11-11T10:35:34.948138,24.10,34.00
2025-11-11T10:35:35.050480,24.10,34.00
2025-11-11T10:35:35.153132,24.10,34.00
2025-11-11T10:35:35.255401,24.10,34.00
2025-11-11T10:35:35.357245,24.10,34.00
2025-11-11T10:35:35.459129,24.10,34.00
2025-11-11T10:35:35.561597,24.10,34.00
2025-11-11T10:35:35.663676,24.10,34.00
2025-11-11T10:35:35.765213,24.10,34.00
2025-11-11T10:35:35.867606,24.10,34.00
2025-11-11T10:35:35.969314,24.10,34.00
2025-11-11T10:35:36.070932,24.10,34.00
2025-11-11T10:35:36.173669,24.10,34.00
2025-11-11T10:35:36.275741,24.10,34.00
2025-11-11T10:35:36.378361,24.10,34.00
2025-11-11T10:35:36.480097,24.10,34.00
2025-11-11T10:35:36.581824,24.10,34.00
2025-11-11T10:35:36.684035,24.10,34.00
2025-11-11T10:35:36.785974,24.10,34.00
2025-11-11T10:35:36.887968,24.10,34.00
2025-11-11T10:35:36.989584,24.10,34.00
2025-11-11T10:35:37.091560,24.10,34.00
2025-11-11T10:35:37.194234,24.10,34.00
2025-11-11T10:35:37.295883,24.10,34.00
2025-11-11T10:35:37.397678,24.10,34.00
2025-11-11T10:35:37.499334,24.10,34.00
2025-11-11T10:35:37.600613,24.10,34.00
2025-11-11T10:35:37.702027,24.10,34.00
2025-11-11T10:35:37.804558,24.10,34.00
2025-11-11T10:35:37.906286,24.10,34.00
2025-11-11T10:35:38.008283,24.10,34.00
2025-11-11T10:35:38.110585,24.10,34.00
2025-11-11T10:35:38.212432,24.10,34.00
2025-11-11T10:35:38.315362,24.10,34.00
2025-11-11T10:35:38.417429,24.10,34.00
2025-11-11T10:35:38.520142,24.10,34.00
2025-11-11T10:35:38.622399,24.10,34.00
2025-11-11T10:35:38.725156,24.10,34.00
2025-11-11T10:35:38.827268,24.10,34.00
2025-11-11T10:35:38.929168,24.10,34.00
2025-11-11T10:35:39.031098,24.10,34.00
2025-11-11T10:35:39.132661,24.10,34.00
2025-11-11T10:35:39.234319,24.10,34.00
2025-11-11T10:35:39.336270,24.10,34.00
2025-11-11T10:35:39.437602,24.10,34.00
2025-11-11T10:35:39.539089,24.10,34.00
2025-11-11T10:35:39.640855,24.10,34.00
2025-11-11T10:35:39.742436,24.10,34.00
2025-11-11T10:35:39.844513,24.10,34.00
2025-11-11T10:35:39.946287,24.10,34.00
2025-11-11T10:35:40.048057,24.10,34.00
2025-11-11T10:35:40.150173,24.10,34.00
2025-11-11T10:35:40.251645,24.10,34.00
2025-11-11T10:35:40.353193,24.10,34.00
2025-11-11T10:35:40.455330,24.10,34.00
2025-11-11T10:35:40.556830,24.10,34.00
2025-11-11T10:35:40.658111,24.10,34.00
2025-11-11T10:35:40.760634,24.10,34.00
2025-11-11T10:35:40.863534,24.10,34.00
2025-11-11T10:35:40.965529,24.10,34.00
2025-11-11T10:35:41.067606,24.10,34.00
2025-11-11T10:35:41.169456,24.10,34.00
2025-11-11T10:35:41.271038,24.10,34.00
2025-11-11T10:35:41.372863,24.10,34.00
2025-11-11T10:35:41.474951,24.10,34.00
2025-11-11T10:35:41.577393,24.10,34.00
2025-11-11T10:35:41.679335,24.10,34.00
2025-11-11T10:35:41.782037,24.10,34.00
2025-11-11T10:35:41.884166,24.10,34.00
2025-11-11T10:35:41.985785,24.10,34.00
2025-11-11T10:35:42.087535,24.10,34.00
2025-11-11T10:35:42.189794,24.10,34.00
2025-11-11T10:35:42.291698,24.10,34.00
2025-11-11T10:35:42.393923,24.10,34.00
2025-11-11T10:35:42.495905,24.10,34.00
2025-11-11T10:35:42.597904,24.10,34.00
2025-11-11T10:35:42.700409,24.10,34.00
2025-11-11T10:35:42.802886,24.10,34.00
2025-11-11T10:35:42.905229,24.10,34.00
2025-11-11T10:35:43.007862,24.10,34.00
2025-11-11T10:35:43.110679,24.10,34.00
2025-11-11T10:35:43.212857,24.10,34.00
2025-11-11T10:35:43.315090,24.10,34.00
2025-11-11T10:35:43.416572,24.10,34.00
2025-11-11T10:35:43.519118,24.10,34.00
2025-11-11T10:35:43.620753,24.10,34.00
2025-11-11T10:35:43.722910,24.10,34.00
2025-11-11T10:35:43.825223,24.10,34.00
2025-11-11T10:35:43.927573,24.10,34.00
2025-11-11T10:35:44.030116,24.10,34.00
2025-11-11T10:35:44.132483,24.10,34.00
2025-11-11T10:35:44.235197,24.10,34.00
2025-11-11T10:35:44.338131,24.10,34.00
2025-11-11T10:35:44.440510,24.10,34.00
2025-11-11T10:35:44.543211,24.10,34.00
2025-11-11T10:35:44.645271,24.10,34.00
2025-11-11T10:35:44.746610,24.10,34.00
2025-11-11T10:35:44.848780,24.10,34.00
2025-11-11T10:35:44.950244,24.10,34.00
2025-11-11T10:35:45.052442,24.10,34.00
2025-11-11T10:35:45.154918,24.10,34.00
2025-11-11T10:35:45.256751,24.10,34.00
2025-11-11T10:35:45.358995,24.10,34.00
2025-11-11T10:35:45.461029,24.10,34.00
2025-11-11T10:35:45.563287,24.10,34.00
2025-11-11T10:35:45.665873,24.10,34.00
2025-11-11T10:35:45.767654,24.10,34.00
2025-11-11T10:35:45.870025,24.10,34.00
2025-11-11T10:35:45.971650,24.10,34.00
2025-11-11T10:35:46.074320,24.10,34.00
2025-11-11T10:35:46.176600,24.10,34.00
2025-11-11T10:35:46.279530,24.10,34.00
2025-11-11T10:35:46.382626,24.10,34.00
2025-11-11T10:35:46.485271,24.10,34.00
2025-11-11T10:35:46.587229,24.10,34.00
2025-11-11T10:35:46.689273,24.10,34.00
2025-11-11T10:35:46.790603,24.10,34.00
2025-11-11T10:35:46.893201,24.10,34.00
2025-11-11T10:35:46.995537,24.10,34.00
2025-11-11T10:35:47.097895,24.10,34.00
2025-11-11T10:35:47.200515,24.10,34.00
2025-11-11T10:35:47.303125,24.10,34.00
2025-11-11T10:35:47.405389,24.10,34.00
2025-11-11T10:35:47.507556,24.10,34.00
2025-11-11T10:35:47.609929,24.10,34.00
2025-11-11T10:35:47.711885,24.10,34.00
2025-11-11T10:35:47.814033,24.10,34.00
2025-11-11T10:35:47.916360,24.10,34.00
2025-11-11T10:35:48.019376,24.10,34.00
2025-11-11T10:35:48.121694,24.10,34.00
2025-11-11T10:35:48.223864,24.10,34.00
2025-11-11T10:35:48.326328,24.10,34.00
2025-11-11T10:35:48.427964,24.10,34.00
2025-11-11T10:35:48.530179,24.10,34.00
2025-11-11T10:35:48.632219,24.10,34.00
2025-11-11T10:35:48.734571,24.10,34.00
2025-11-11T10:35:48.837311,24.10,34.00
2025-11-11T10:35:48.939445,24.10,34.00
2025-11-11T10:35:49.041450,24.10,34.00
2025-11-11T10:35:49.143779,24.10,34.00
2025-11-11T10:35:49.246408,24.10,34.00
2025-11-11T10:35:49.348813,24.10,34.00
2025-11-11T10:35:49.451100,24.10,34.00
2025-11-11T10:35:49.553555,24.10,34.00
2025-11-11T10:35:49.655914,24.10,34.00
2025-11-11T10:35:49.758512,24.10,34.00
2025-11-11T10:35:49.861034,24.10,34.00
2025-11-11T10:35:49.963397,24.10,34.00
2025-11-11T10:35:50.065750,24.10,34.00
2025-11-11T10:35:50.168681,24.10,34.00
2025-11-11T10:35:50.271026,24.10,34.00
2025-11-11T10:35:50.373289,24.10,34.00
2025-11-11T10:35:50.475538,24.10,34.00
2025-11-11T10:35:50.577785,24.10,34.00
2025-11-11T10:35:50.679947,24.10,34.00
2025-11-11T10:35:50.782116,24.10,34.00
2025-11-11T10:35:50.884371,24.10,34.00
2025-11-11T10:35:50.986237,24.10,34.00
2025-11-11T10:35:51.088148,24.10,34.00
2025-11-11T10:35:51.190626,24.10,34.00
2025-11-11T10:35:51.293148,24.10,34.00
2025-11-11T10:35:51.395005,24.10,34.00
2025-11-11T10:35:51.496897,24.10,34.00
2025-11-11T10:35:51.599003,24.10,34.00
2025-11-11T10:35:51.700676,24.10,34.00
2025-11-11T10:35:51.802754,24.10,34.00
2025-11-11T10:35:51.904657,24.10,34.00
2025-11-11T10:35:52.006772,24.10,34.00
2025-11-11T10:35:52.108661,24.10,34.00
2025-11-11T10:35:52.210972,24.10,34.00
2025-11-11T10:35:52.312999,24.10,34.00
2025-11-11T10:35:52.414592,24.10,34.00
2025-11-11T10:35:52.517071,24.10,34.00
2025-11-11T10:35:52.619950,24.10,34.00
2025-11-11T10:35:52.722807,24.10,34.00
2025-11-11T10:35:52.824453,24.10,34.00
2025-11-11T10:35:52.926643,24.10,34.00
2025-11-11T10:35:53.028529,24.10,34.00
2025-11-11T10:35:53.131059,24.10,34.00
2025-11-11T10:35:53.233669,24.10,34.00
2025-11-11T10:35:53.335832,24.10,34.00
2025-11-11T10:35:53.437359,24.10,34.00
2025-11-11T10:35:53.539974,24.10,34.00
2025-11-11T10:35:53.642504,24.10,34.00
2025-11-11T10:35:53.745461,24.10,34.00
2025-11-11T10:35:53.848113,24.10,34.00
2025-11-11T10:35:53.950616,24.10,34.00
2025-11-11T10:35:54.052887,24.10,34.00
2025-11-11T10:35:54.155328,24.10,34.00
2025-11-11T10:35:54.257673,24.10,34.00
2025-11-11T10:35:54.360216,24.10,34.00
2025-11-11T10:35:54.462094,24.10,34.00
2025-11-11T10:35:54.564328,24.10,34.00
2025-11-11T10:35:54.666183,24.10,34.00
2025-11-11T10:35:54.768017,24.10,34.00
2025-11-11T10:35:54.869693,24.10,34.00
2025-11-11T10:35:54.971785,24.10,34.00
2025-11-11T10:35:55.074100,24.10,34.00
2025-11-11T10:35:55.176073,24.10,34.00
2025-11-11T10:35:55.278586,24.10,34.00
2025-11-11T10:35:55.380681,24.10,34.00
2025-11-11T10:35:55.482955,24.10,34.00
2025-11-11T10:35:55.586108,24.10,34.00
2025-11-11T10:35:55.687999,24.10,34.00
2025-11-11T10:35:55.789883,24.10,34.00
2025-11-11T10:35:55.891697,24.10,34.00
2025-11-11T10:35:55.994225,24.10,34.00
2025-11-11T10:35:56.096418,24.10,34.00
2025-11-11T10:35:56.199156,24.10,34.00
2025-11-11T10:35:56.300878,24.10,34.00
2025-11-11T10:35:56.403169,24.10,34.00
2025-11-11T10:35:56.504834,24.10,34.00
2025-11-11T10:35:56.606473,24.10,34.00
2025-11-11T10:35:56.707992,24.10,34.00
2025-11-11T10:35:56.810056,24.10,34.00
2025-11-11T10:35:56.912670,24.10,34.00
2025-11-11T10:35:57.014418,24.10,34.00
2025-11-11T10:35:57.116170,24.10,34.00
2025-11-11T10:35:57.218784,24.10,34.00
2025-11-11T10:35:57.320546,24.10,34.00
2025-11-11T10:35:57.423291,24.10,34.00
2025-11-11T10:35:57.525273,24.10,34.00
2025-11-11T10:35:57.627148,24.10,34.00
2025-11-11T10:35:57.729326,24.10,34.00
2025-11-11T10:35:57.831718,24.10,34.00
2025-11-11T10:35:57.934032,24.10,34.00
2025-11-11T10:35:58.035862,24.10,34.00
2025-11-11T10:35:58.137313,24.10,34.00
2025-11-11T10:35:58.239700,24.10,34.00
2025-11-11T10:35:58.341924,24.10,34.00
2025-11-11T10:35:58.444332,24.10,34.00
2025-11-11T10:35:58.546587,24.10,34.00
2025-11-11T10:35:58.649066,24.10,34.00
2025-11-11T10:35:58.751366,24.10,34.00
2025-11-11T10:35:58.853226,24.10,34.00
2025-11-11T10:35:58.955111,24.10,34.00
2025-11-11T10:35:59.057138,24.10,34.00
2025-11-11T10:35:59.158809,24.10,34.00
2025-11-11T10:35:59.260347,24.10,34.00
2025-11-11T10:35:59.362181,24.10,34.00
2025-11-11T10:35:59.464107,24.10,34.00
2025-11-11T10:35:59.565744,24.10,34.00
2025-11-11T10:35:59.667500,24.10,34.00
2025-11-11T10:35:59.769324,24.10,34.00
2025-11-11T10:35:59.871567,24.10,34.00
2025-11-11T10:35:59.973678,24.10,34.00
2025-11-11T10:36:00.075258,24.10,34.00
2025-11-11T10:36:00.177102,24.10,34.00
2025-11-11T10:36:00.278831,24.10,34.00
2025-11-11T10:36:00.380841,24.10,34.00
2025-11-11T10:36:00.482242,24.10,34.00
2025-11-11T10:36:00.584526,24.10,34.00
2025-11-11T10:36:00.686111,24.10,34.00
2025-11-11T10:36:00.788537,24.10,34.00
2025-11-11T10:36:00.890327,24.10,34.00
2025-11-11T10:36:00.992961,24.10,34.00
2025-11-11T10:36:01.094647,24.10,34.00
2025-11-11T10:36:01.196845,24.10,34.00
2025-11-11T10:36:01.298473,24.10,34.00
2025-11-11T10:36:01.400172,24.10,34.00
2025-11-11T10:36:01.502347,24.10,34.00
2025-11-11T10:36:01.603775,24.10,34.00
2025-11-11T10:36:01.705700,24.10,34.00
2025-11-11T10:36:01.807205,24.10,34.00
2025-11-11T10:36:01.908900,24.10,34.00
2025-11-11T10:36:02.011133,24.10,34.00
2025-11-11T10:36:02.113337,24.10,34.00
2025-11-11T10:36:02.215360,24.10,34.00
2025-11-11T10:36:02.317640,24.10,34.00
2025-11-11T10:36:02.419575,24.10,34.00
2025-11-11T10:36:02.521202,24.10,34.00
2025-11-11T10:36:02.623436,24.10,34.00
2025-11-11T10:36:02.725073,24.10,34.00
2025-11-11T10:36:02.827463,24.10,34.00
2025-11-11T10:36:02.929310,24.10,34.00
2025-11-11T10:36:03.030753,24.10,34.00
2025-11-11T10:36:03.132634,24.10,34.00
2025-11-11T10:36:03.234689,24.10,34.00
2025-11-11T10:36:03.336260,24.10,34.00
2025-11-11T10:36:03.437790,24.10,34.00
2025-11-11T10:36:03.539760,24.10,34.00
2025-11-11T10:36:03.641053,24.10,34.00
2025-11-11T10:36:03.743276,24.10,34.00
2025-11-11T10:36:03.845493,24.10,34.00
2025-11-11T10:36:03.946982,24.10,34.00
2025-11-11T10:36:04.048239,24.10,34.00
2025-11-11T10:36:04.150043,24.10,34.00
2025-11-11T10:36:04.252040,24.10,34.00
2025-11-11T10:36:04.354541,24.10,34.00
2025-11-11T10:36:04.455907,24.10,34.00
2025-11-11T10:36:04.557811,24.10,34.00
2025-11-11T10:36:04.659534,24.10,34.00
2025-11-11T10:36:04.761184,24.10,34.00
2025-11-11T10:36:04.863071,24.10,34.00
2025-11-11T10:36:04.964584,24.10,34.00
2025-11-11T10:36:05.066312,24.10,34.00
2025-11-11T10:36:05.167903,24.10,34.00
2025-11-11T10:36:05.270279,24.10,34.00
2025-11-11T10:36:05.372738,24.10,34.00
2025-11-11T10:36:05.474532,24.10,34.00
2025-11-11T10:36:05.575959,24.10,34.00
2025-11-11T10:36:05.677757,24.10,34.00
2025-11-11T10:36:05.779197,24.10,34.00
2025-11-11T10:36:05.880816,24.10,34.00
2025-11-11T10:36:05.983466,24.10,34.00
2025-11-11T10:36:06.085277,24.10,34.00
2025-11-11T10:36:06.187565,24.10,34.00
2025-11-11T10:36:06.289440,24.10,34.00
2025-11-11T10:36:06.391662,24.10,34.00
2025-11-11T10:36:06.494297,24.10,34.00
2025-11-11T10:36:06.596187,24.10,34.00
2025-11-11T10:36:06.698461,24.10,34.00
2025-11-11T10:36:06.800339,24.10,34.00
2025-11-11T10:36:06.901978,24.10,34.00
2025-11-11T10:36:07.003854,24.10,34.00
2025-11-11T10:36:07.106104,24.10,34.00
2025-11-11T10:36:07.208938,24.10,34.00
2025-11-11T10:36:07.311425,24.10,34.00
2025-11-11T10:36:07.413827,24.10,34.00
2025-11-11T10:36:07.515936,24.10,34.00
2025-11-11T10:36:07.617451,24.10,34.00
2025-11-11T10:36:07.719379,24.10,34.00
2025-11-11T10:36:07.821666,24.10,34.00
2025-11-11T10:36:07.924251,24.10,34.00
2025-11-11T10:36:08.026598,24.10,34.00
2025-11-11T10:36:08.128231,24.10,34.00
2025-11-11T10:36:08.229661,24.10,34.00
2025-11-11T10:36:08.331374,24.10,34.00
2025-11-11T10:36:08.433041,24.10,34.00
2025-11-11T10:36:08.535396,24.10,34.00
2025-11-11T10:36:08.637142,24.10,34.00
2025-11-11T10:36:08.738784,24.10,34.00
2025-11-11T10:36:08.840548,24.10,34.00
2025-11-11T10:36:08.942489,24.10,34.00
2025-11-11T10:36:09.044223,24.10,34.00
2025-11-11T10:36:09.145911,24.10,34.00
2025-11-11T10:36:09.247426,24.10,34.00
2025-11-11T10:36:09.349315,24.10,34.00
2025-11-11T10:36:09.451268,24.10,34.00
2025-11-11T10:36:09.552997,24.10,34.00
2025-11-11T10:36:09.655145,24.10,34.00
2025-11-11T10:36:09.758000,24.10,34.00
2025-11-11T10:36:09.860982,24.10,34.00
2025-11-11T10:36:09.964026,24.10,34.00
2025-11-11T10:36:10.066100,24.10,34.00
2025-11-11T10:36:10.167554,24.10,34.00
2025-11-11T10:36:10.269737,24.10,34.00
2025-11-11T10:36:10.371236,24.10,34.00
2025-11-11T10:36:10.473380,24.10,34.00
2025-11-11T10:36:10.575354,24.10,34.00
2025-11-11T10:36:10.677277,24.10,34.00
2025-11-11T10:36:10.779088,24.10,34.00
2025-11-11T10:36:10.880732,24.10,34.00
2025-11-11T10:36:10.982540,24.10,34.00
2025-11-11T10:36:11.084770,24.10,34.00
2025-11-11T10:36:11.186176,24.10,34.00
2025-11-11T10:36:11.287959,24.10,34.00
2025-11-11T10:36:11.389926,24.10,34.00
2025-11-11T10:36:11.492825,24.10,34.00
2025-11-11T10:36:11.595355,24.10,34.00
2025-11-11T10:36:11.697179,24.10,34.00
2025-11-11T10:36:11.799179,24.10,34.00
2025-11-11T10:36:11.901518,24.10,34.00
2025-11-11T10:36:12.002914,24.10,34.00
2025-11-11T10:36:12.104784,24.10,34.00
2025-11-11T10:36:12.206372,24.10,34.00
2025-11-11T10:36:12.308613,24.10,34.00
2025-11-11T10:36:12.410118,24.10,34.00
2025-11-11T10:36:12.511894,24.10,34.00
2025-11-11T10:36:12.613431,24.10,34.00
2025-11-11T10:36:12.715819,24.10,34.00
2025-11-11T10:36:12.817623,24.10,34.00
2025-11-11T10:36:12.919313,24.10,34.00
2025-11-11T10:36:13.020735,24.10,34.00
2025-11-11T10:36:13.122766,24.10,34.00
2025-11-11T10:36:13.225329,24.10,34.00
2025-11-11T10:36:13.327272,24.10,34.00
2025-11-11T10:36:13.429294,24.10,34.00
2025-11-11T10:36:13.531910,24.10,34.00
2025-11-11T10:36:13.634261,24.10,34.00
2025-11-11T10:36:13.735953,24.10,34.00
2025-11-11T10:36:13.838172,24.10,34.00
2025-11-11T10:36:13.940784,24.10,34.00
2025-11-11T10:36:14.042398,24.10,34.00
2025-11-11T10:36:14.144544,24.10,34.00
2025-11-11T10:36:14.246926,24.10,34.00
2025-11-11T10:36:14.348692,24.10,34.00
2025-11-11T10:36:14.450317,24.10,34.00
2025-11-11T10:36:14.552045,24.10,34.00
2025-11-11T10:36:14.654081,24.10,34.00
2025-11-11T10:36:14.756592,24.10,34.00
2025-11-11T10:36:14.858365,24.10,34.00
2025-11-11T10:36:14.960598,24.10,34.00
2025-11-11T10:36:15.063045,24.10,34.00
2025-11-11T10:36:15.165562,24.10,34.00
2025-11-11T10:36:15.267843,24.10,34.00
2025-11-11T10:36:15.369941,24.10,34.00
2025-11-11T10:36:15.472210,24.10,34.00
2025-11-11T10:36:15.574167,24.10,34.00
2025-11-11T10:36:15.675953,24.10,34.00
2025-11-11T10:36:15.777437,24.10,34.00
2025-11-11T10:36:15.880151,24.10,34.00
2025-11-11T10:36:15.982453,24.10,34.00
2025-11-11T10:36:16.084700,24.10,34.00
2025-11-11T10:36:16.187011,24.10,34.00
2025-11-11T10:36:16.288883,24.10,34.00
2025-11-11T10:36:16.391255,24.10,34.00
2025-11-11T10:36:16.493677,24.10,34.00
2025-11-11T10:36:16.596280,24.10,34.00
2025-11-11T10:36:16.698153,24.10,34.00
2025-11-11T10:36:16.800213,24.10,34.00
2025-11-11T10:36:16.903077,24.10,34.00
2025-11-11T10:36:17.004954,24.10,34.00
2025-11-11T10:36:17.106991,24.10,34.00
2025-11-11T10:36:17.208965,24.10,34.00
2025-11-11T10:36:17.311420,24.10,34.00
2025-11-11T10:36:17.413527,24.10,34.00
2025-11-11T10:36:17.515039,24.10,34.00
2025-11-11T10:36:17.617249,24.10,34.00
2025-11-11T10:36:17.719152,24.10,34.00
2025-11-11T10:36:17.821012,24.10,34.00
2025-11-11T10:36:17.923035,24.10,34.00
2025-11-11T10:36:18.025201,24.10,34.00
2025-11-11T10:36:18.126784,24.10,34.00
2025-11-11T10:36:18.229207,24.10,34.00
2025-11-11T10:36:18.331116,24.10,34.00
2025-11-11T10:36:18.432963,24.10,34.00
2025-11-11T10:36:18.535298,24.10,34.00
2025-11-11T10:36:18.636937,24.10,34.00
2025-11-11T10:36:18.738777,24.10,34.00
2025-11-11T10:36:18.840616,24.10,34.00
2025-11-11T10:36:18.941992,24.10,34.00
2025-11-11T10:36:19.043946,24.10,34.00
2025-11-11T10:36:19.146083,24.10,34.00
2025-11-11T10:36:19.247549,24.10,34.00
2025-11-11T10:36:19.349777,24.10,34.00
2025-11-11T10:36:19.451483,24.10,34.00
2025-11-11T10:36:19.553188,24.10,34.00
2025-11-11T10:36:19.654765,24.10,34.00
2025-11-11T10:36:19.756357,24.10,34.00
2025-11-11T10:36:19.858073,24.10,34.00
2025-11-11T10:36:19.959812,24.10,34.00
2025-11-11T10:36:20.061520,24.10,34.00
2025-11-11T10:36:20.162752,24.10,34.00
2025-11-11T10:36:20.264509,24.10,34.00
2025-11-11T10:36:20.366453,24.10,34.00
2025-11-11T10:36:20.468339,24.10,34.00
2025-11-11T10:36:20.569757,24.10,34.00
2025-11-11T10:36:20.671638,24.10,34.00
2025-11-11T10:36:20.773816,24.10,34.00
2025-11-11T10:36:20.876011,24.10,34.00
2025-11-11T10:36:20.977824,24.10,34.00
2025-11-11T10:36:21.080727,24.10,34.00
2025-11-11T10:36:21.182947,24.10,34.00
2025-11-11T10:36:21.284727,24.10,34.00
2025-11-11T10:36:21.387463,24.10,34.00
2025-11-11T10:36:21.489596,24.10,34.00
2025-11-11T10:36:21.592070,24.10,34.00
2025-11-11T10:36:21.694099,24.10,34.00
2025-11-11T10:36:21.795862,24.10,34.00
2025-11-11T10:36:21.897334,24.10,34.00
2025-11-11T10:36:21.998909,24.10,34.00
2025-11-11T10:36:22.100634,24.10,34.00
2025-11-11T10:36:22.202852,24.10,34.00
2025-11-11T10:36:22.305613,24.10,34.00
2025-11-11T10:36:22.407445,24.10,34.00
2025-11-11T10:36:22.509585,24.10,34.00
2025-11-11T10:36:22.611673,24.10,34.00
2025-11-11T10:36:22.714326,24.10,34.00
2025-11-11T10:36:22.817185,24.10,34.00
2025-11-11T10:36:22.919392,24.10,34.00
2025-11-11T10:36:23.021669,24.10,34.00
2025-11-11T10:36:23.124347,24.10,34.00
2025-11-11T10:36:23.226219,24.10,34.00
2025-11-11T10:36:23.328453,24.10,34.00
2025-11-11T10:36:23.430105,24.10,34.00
2025-11-11T10:36:23.532375,24.10,34.00
2025-11-11T10:36:23.634118,24.10,34.00
2025-11-11T10:36:23.736152,24.10,34.00
2025-11-11T10:36:23.837684,24.10,34.00
2025-11-11T10:36:23.939423,24.10,34.00
2025-11-11T10:36:24.041146,24.10,34.00
2025-11-11T10:36:24.143111,24.10,34.00
2025-11-11T10:36:24.244913,24.10,34.00
2025-11-11T10:36:24.347752,24.10,34.00
2025-11-11T10:36:24.449403,24.10,34.00
2025-11-11T10:36:24.551040,24.10,34.00
2025-11-11T10:36:24.652984,24.10,34.00
2025-11-11T10:36:24.754977,24.10,34.00
2025-11-11T10:36:24.856934,24.10,34.00
2025-11-11T10:36:24.959090,24.10,34.00
2025-11-11T10:36:25.061650,24.10,34.00
2025-11-11T10:36:25.164831,24.10,34.00
2025-11-11T10:36:25.266875,24.10,34.00
2025-11-11T10:36:25.368864,24.10,34.00
2025-11-11T10:36:25.471117,24.10,34.00
2025-11-11T10:36:25.573341,24.10,34.00
2025-11-11T10:36:25.675331,24.10,34.00
2025-11-11T10:36:25.778048,24.10,34.00
2025-11-11T10:36:25.879758,24.10,34.00
2025-11-11T10:36:25.981275,24.10,34.00
2025-11-11T10:36:26.083252,24.10,34.00
2025-11-11T10:36:26.185704,24.10,34.00
2025-11-11T10:36:26.288346,24.10,34.00
2025-11-11T10:36:26.390879,24.10,34.00
2025-11-11T10:36:26.493662,24.10,34.00
2025-11-11T10:36:26.596180,24.10,34.00
2025-11-11T10:36:26.698245,24.10,34.00
2025-11-11T10:36:26.800588,24.10,34.00
2025-11-11T10:36:26.903014,24.10,34.00
2025-11-11T10:36:27.005200,24.10,34.00
2025-11-11T10:36:27.106978,24.10,34.00
2025-11-11T10:36:27.208987,24.10,34.00
2025-11-11T10:36:27.310970,24.10,34.00
2025-11-11T10:36:27.413455,24.10,34.00
2025-11-11T10:36:27.516242,24.10,34.00
2025-11-11T10:36:27.617590,24.10,34.00
2025-11-11T10:36:27.719042,24.10,34.00
2025-11-11T10:36:27.820937,24.10,34.00
2025-11-11T10:36:27.922747,24.10,34.00
2025-11-11T10:36:28.024539,24.10,34.00
2025-11-11T10:36:28.126387,24.10,34.00
2025-11-11T10:36:28.228200,24.10,34.00
2025-11-11T10:36:28.330655,24.10,34.00
2025-11-11T10:36:28.432359,24.10,34.00
2025-11-11T10:36:28.533955,24.10,34.00
2025-11-11T10:36:28.637550,24.10,34.00
2025-11-11T10:36:28.739343,24.10,34.00
2025-11-11T10:36:28.841781,24.10,34.00
2025-11-11T10:36:28.944068,24.10,34.00
2025-11-11T10:36:29.045629,24.10,34.00
2025-11-11T10:36:29.147896,24.10,34.00
2025-11-11T10:36:29.249401,24.10,34.00
2025-11-11T10:36:29.351506,24.10,34.00
2025-11-11T10:36:29.453761,24.10,34.00
2025-11-11T10:36:29.555606,24.10,34.00
2025-11-11T10:36:29.658297,24.10,34.00
2025-11-11T10:36:29.760624,24.10,34.00
2025-11-11T10:36:29.862639,24.10,34.00
2025-11-11T10:36:29.965044,24.10,34.00
2025-11-11T10:36:30.066996,24.10,34.00
2025-11-11T10:36:30.169237,24.10,34.00
2025-11-11T10:36:30.271238,24.10,34.00
2025-11-11T10:36:30.373095,24.10,34.00
2025-11-11T10:36:30.475835,24.10,34.00
2025-11-11T10:36:30.578005,24.10,34.00
2025-11-11T10:36:30.680418,24.10,34.00
2025-11-11T10:36:30.782000,24.10,34.00
2025-11-11T10:36:30.884563,24.10,34.00
2025-11-11T10:36:30.986643,24.10,34.00
2025-11-11T10:36:31.089444,24.10,34.00
2025-11-11T10:36:31.191580,24.10,34.00
2025-11-11T10:36:31.294061,24.10,34.00
2025-11-11T10:36:31.396213,24.10,34.00
2025-11-11T10:36:31.498139,24.10,34.00
2025-11-11T10:36:31.599713,24.10,34.00
2025-11-11T10:36:31.702390,24.10,34.00
2025-11-11T10:36:31.804131,24.10,34.00
2025-11-11T10:36:31.906646,24.10,34.00
